tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
162,B,HM-B210,35.44,42.889,2.357,0.0199,3.597,165.572,1012.155,13.667,7.019,929.02,1.0329,20.948,0.931,12.307,1
162,C,HM-C305,39.392,46.863,8.145,0.0547,8.021,194.93,1013.721,15.379,6.961,923.262,1.0555,28.879,0.56,14.373,1
162,D,HM-D118,34.1,41.421,5.19,0.0182,5.185,190.466,1014.997,13.67,6.692,889.251,1.0329,17.639,0.265,12.162,1
162,E,HM-E441,33.848,42.148,2.678,0.0288,3.03,181.709,1012.299,12.09,7.455,994.749,1.0279,18.063,1.239,11.455,1
162,F,HM-F087,34.473,38.552,2.475,0.0212,2.87,221.801,1014.804,14.162,7.244,893.445,0.9895,24.06,1.452,12.015,1
163,A,HM-A104,34.99,47.908,2.531,0.0195,3.673,176.442,1012.493,11.948,6.404,926.431,1.0131,35.13,1.228,11.831,1
163,B,HM-B210,34.655,52.203,2.147,0.0161,3.64,185.796,1012.257,15.126,7.152,1013.577,0.9779,35.645,0.67,13.839,1
163,C,HM-C305,39.996,47.978,7.738,0.0569,8.418,191.011,1011.682,11.897,6.544,970.945,0.9837,21.492,0.919,11.446,1
163,D,HM-D118,35.342,50.97,4.626,0.0215,5.951,198.025,1013.028,16.145,7.024,925.222,1.0359,22.486,0.973,11.731,1
163,E,HM-E441,34.125,56.291,2.238,0.0195,3.54,171.358,1014.505,16.055,6.928,914.959,1.0189,21.218,0.86,10.817,1
163,F,HM-F087,35.903,42.517,2.172,0.0102,3.769,180.606,1012.278,16.074,7.451,1015.281,0.9978,25.996,0.948,9.823,1
164,A,HM-A104,34.434,42.09,2.644,0.0202,3.111,180.796,1012.554,10.623,6.679,981.296,1.0019,25.828,1.255,12.273,1
164,B,HM-B210,35.956,42.843,2.473,0.0185,3.685,155.996,1012.954,12.753,7.44,984.367,0.9938,27.319,1.179,12.104,1
164,C,HM-C305,41.53,42.491,8.354,0.0583,8.483,186.349,1012.813,13.913,7.634,965.122,0.9938,21.41,1.325,12.41,1
164,D,HM-D118,34.719,42.908,4.665,0.0227,6.162,201.582,1012.59,10.832,6.414,979.29,0.9897,27.583,0.621,12.754,1
164,E,HM-E441,35.591,43.972,2.677,0.0187,3.881,183.486,1013.702,13.057,6.555,919.034,0.9645,17.87,1.442,9.667,1
164,F,HM-F087,33.765,49.63,2.503,0.0155,3.477,193.291,1013.313,14.319,7.101,976.667,1.06,21.043,1.069,11.683,1
165,A,HM-A104,33.5,44.321,2.147,0.0098,3.358,188.649,1011.46,16.278,7.88,927.433,1.0563,25.799,0.971,11.396,1
165,B,HM-B210,35.093,45.695,2.501,0.0165,3.744,177.139,1012.459,10.991,7.696,950.755,1.0159,19.579,1.3,11.169,1
165,C,HM-C305,40.419,49.369,8.051,0.0627,8.228,192.775,1012.801,16.511,7.835,952.898,0.977,20.129,0.607,14.078,1
165,D,HM-D118,33.606,41.592,4.917,0.0208,5.786,159.931,1013.648,15.733,6.898,974.654,0.9766,23.013,1.121,12.663,1
165,E,HM-E441,34.292,45.982,2.797,0.0193,3.138,181.203,1013.568,12.731,7.043,945.755,1.0079,21.232,0.868,11.122,1
165,F,HM-F087,33.529,44.707,1.961,0.0212,3.152,184.652,1012.173,12.234,7.279,1005.816,0.9609,29.407,1.058,11.393,1
166,A,HM-A104,34.826,46.104,2.831,0.0214,3.167,190.517,1013.279,15.823,7.898,990.579,0.9994,22.867,1.323,14.386,1
166,B,HM-B210,35.452,44.457,2.627,0.0244,3.362,193.431,1013.305,13.413,7.531,904.428,1.0094,24.029,0.921,12.516,1
166,C,HM-C305,38.504,44.959,7.455,0.0591,7.991,176.225,1012.711,11.72,7.728,950.034,1.0034,24.424,1.238,12.493,1
166,D,HM-D118,35.459,46.998,4.711,0.0162,5.381,173.071,1013.122,14.564,7.066,997.698,0.9516,24.499,1.256,11.938,1
166,E,HM-E441,36.074,44.7,2.217,0.0195,3.619,195.987,1012.603,11.554,7.387,972.108,0.987,26.155,1.519,12.863,1
166,F,HM-F087,35.578,43.187,2.736,0.0147,3.536,188.873,1013.047,14.616,7.222,945.719,0.9921,18.469,0.93,13.306,1
167,A,HM-A104,34.563,49.063,2.246,0.0147,3.311,189.993,1014.036,13.812,7.436,913.454,1.026,28.19,0.775,11.174,1
167,B,HM-B210,34.994,42.892,2.71,0.0215,3.225,187.723,1012.403,15.995,7.401,980.522,1.0291,26.793,1.511,11.041,1
167,C,HM-C305,39.82,44.623,7.995,0.0585,8.228,203.667,1012.669,15.03,7.452,886.763,0.9987,23.348,1.179,11.583,1
167,D,HM-D118,35.256,42.644,5.153,0.0188,6.483,166.718,1013.464,14.131,7.235,940.49,1.0467,22.712,1.004,10.927,1
167,E,HM-E441,34.525,50.112,2.315,0.0159,3.348,187.687,1013.756,14.21,7.993,925.677,1.0561,17.021,0.764,12.755,1
167,F,HM-F087,36.424,49.849,2.391,0.0202,3.39,185.258,1012.73,12.922,7.607,919.866,0.9786,23.718,1.053,11.083,1
168,A,HM-A104,35.851,47.544,2.367,0.0112,3.51,168.337,1013.38,14.794,6.516,964.315,0.9975,14.139,0.752,11.353,1
168,B,HM-B210,34.645,40.225,2.131,0.0222,4.027,177.304,1013.468,14.728,6.571,936.105,0.9518,29.654,0.858,12.01,1
168,C,HM-C305,39.203,43.888,7.949,0.0685,8.414,206.667,1014.474,16.421,6.641,945.204,1.0091,25.696,0.578,11.899,1
168,D,HM-D118,35.447,52.214,4.926,0.0152,6.111,178.775,1012.492,15.281,7.17,934.231,0.9579,29.509,0.533,11.297,1
168,E,HM-E441,34.572,44.628,2.231,0.0174,3.612,178.661,1014.222,14.911,7.347,1000.897,0.985,17.812,0.598,12.47,1
168,F,HM-F087,36.786,45.901,2.8,0.0172,3.258,190.546,1013.198,15.48,6.892,975.875,0.9662,20.327,1.054,11.874,1
169,A,HM-A104,34.547,40.41,2.56,0.0193,3.567,183.007,1010.696,13.457,6.752,956.885,1.05,27.587,0.772,11.239,1
169,B,HM-B210,34.197,47.652,2.462,0.0147,3.449,197.108,1012.142,15.241,6.525,969.362,0.9758,27.29,0.335,13.932,1
169,C,HM-C305,40.648,43.975,8.354,0.0653,8.778,176.957,1012.899,14.225,6.222,874.506,0.9714,21.438,0.518,14.143,1
169,D,HM-D118,34.853,48.398,5.164,0.0139,6.596,173.574,1013.141,14.083,6.319,923.404,0.9572,17.436,1.053,12.009,1
169,E,HM-E441,36.87,44.595,2.604,0.0177,3.715,182.556,1013.715,16.478,6.746,1009.591,1.0317,19.718,1.216,11.533,1
169,F,HM-F087,37.53,45.778,2.249,0.0195,3.427,181.134,1011.637,14.955,7.304,903.979,1.0128,26.476,1.088,11.426,1
170,A,HM-A104,36.006,48.086,2.666,0.0217,3.114,184.519,1012.493,12.613,6.402,865.695,1.0534,21.743,1.301,13.205,1
170,B,HM-B210,35.13,43.079,2.689,0.0155,2.989,162.097,1011.969,12.714,6.581,893.628,1.0303,28.863,0.987,12.21,1
170,C,HM-C305,40.284,44.253,8.197,0.0589,8.446,157.928,1011.232,11.625,7.348,953.451,0.9905,26.389,1.073,11.909,1
170,D,HM-D118,34.059,40.975,5.081,0.0091,5.346,202.836,1012.088,13.54,5.932,985.181,0.9976,30.512,1.17,12.902,1
170,E,HM-E441,35.172,46.05,2.693,0.0208,3.272,196.297,1012.15,14.257,7.241,973.322,1.0273,24.837,0.828,12.522,1
170,F,HM-F087,33.816,40.963,2.249,0.02,3.199,207.069,1013.029,12.804,7.198,975.186,1.0399,15.606,1.312,10.484,1
171,A,HM-A104,32.814,47.267,2.443,0.0162,4.224,190.39,1014.18,12.969,7.436,969.184,0.9948,32.673,1.345,12.068,1
171,B,HM-B210,35.238,46.901,2.197,0.0182,3.247,192.073,1011.719,15.608,7.652,926.192,1.0039,21.368,1.2,10.013,1
171,C,HM-C305,38.771,42.755,8.216,0.0602,8.843,189.631,1012.911,12.992,7.029,947.678,0.9778,22.415,1.398,12.389,1
171,D,HM-D118,34.05,45.812,4.742,0.0077,5.985,188.788,1012.448,12.656,7.123,897.989,0.9318,25.476,1.063,13.939,1
171,E,HM-E441,36.036,48.087,2.436,0.018,3.706,186.506,1013.956,14.1,7.18,987.212,1.0324,30.742,1.255,11.458,1
171,F,HM-F087,35.797,49.849,2.516,0.019,3.686,201.568,1014.25,14.761,6.38,937.753,0.9871,26.07,1.418,11.384,1
172,A,HM-A104,37.012,46.037,1.857,0.0091,3.543,166.912,1013.633,14.838,7.393,923.622,0.9703,30.739,0.722,11.971,1
172,B,HM-B210,34.857,47.234,2.749,0.0185,2.886,191.607,1011.88,13.403,7.057,1028.895,1.0014,28.521,1.059,11.696,1
172,C,HM-C305,38.955,48.0,8.085,0.0634,8.52,187.201,1015.242,16.966,6.746,977.641,1.0153,23.138,0.405,11.536,1
172,D,HM-D118,34.877,44.498,4.929,0.0217,6.326,167.714,1013.217,12.358,6.62,956.591,1.012,25.368,0.605,9.844,1
172,E,HM-E441,35.202,42.112,2.349,0.017,3.05,196.92,1012.309,14.273,7.008,920.556,0.9982,28.889,0.773,11.135,1
172,F,HM-F087,34.411,43.842,2.948,0.0185,3.497,168.502,1013.987,15.358,7.059,861.619,1.0083,26.475,1.197,13.105,1
173,A,HM-A104,36.236,45.07,2.171,0.0201,3.78,152.496,1013.457,16.358,7.124,949.285,1.0059,27.126,1.298,11.923,1
173,B,HM-B210,36.184,42.15,2.836,0.0133,3.508,157.549,1010.801,14.532,5.705,918.934,0.9918,18.302,1.233,11.99,1
173,C,HM-C305,40.564,41.632,8.359,0.0603,8.742,188.139,1011.666,14.236,6.834,953.465,0.9911,20.952,0.736,10.081,1
173,D,HM-D118,33.871,41.889,5.035,0.0199,5.99,177.827,1013.475,14.298,7.608,925.414,1.0033,41.488,0.949,12.416,1
173,E,HM-E441,35.586,36.277,2.577,0.0098,3.382,145.168,1013.898,13.418,7.162,911.96,0.9923,21.749,0.82,12.292,1
173,F,HM-F087,34.584,46.165,2.536,0.0165,3.629,202.78,1012.828,13.992,6.977,941.504,0.9608,16.991,0.85,12.523,1
174,A,HM-A104,34.942,45.069,2.327,0.0131,3.795,182.95,1012.212,12.274,6.718,932.988,1.0058,17.397,0.673,11.366,1
174,B,HM-B210,37.269,44.194,2.351,0.0229,3.102,191.551,1013.076,12.892,7.141,964.803,1.0137,19.419,0.8,10.387,1
174,C,HM-C305,37.836,48.646,8.259,0.0627,8.804,206.305,1014.733,12.661,6.784,922.964,1.0772,28.732,1.426,10.843,1
174,D,HM-D118,35.527,47.407,5.221,0.0162,5.722,165.559,1012.457,13.499,6.786,917.606,0.9994,28.018,1.212,13.151,1
174,E,HM-E441,35.43,43.638,2.348,0.0121,3.327,190.21,1012.271,14.766,6.975,989.522,0.9999,20.594,1.402,12.791,1
174,F,HM-F087,35.042,39.914,2.54,0.0177,3.972,171.886,1012.418,16.181,6.802,982.934,1.0156,15.137,0.547,11.93,1
175,A,HM-A104,34.526,44.886,2.812,0.0126,3.186,172.87,1013.727,13.874,7.295,959.061,1.0079,11.369,0.786,10.937,1
175,B,HM-B210,36.847,42.238,2.329,0.0159,3.586,197.726,1012.211,13.839,7.228,946.802,1.0358,27.483,1.239,12.755,1
175,C,HM-C305,39.325,41.928,8.296,0.0654,8.61,177.85,1013.297,14.811,7.038,967.478,1.0134,28.534,1.145,10.783,1
175,D,HM-D118,32.193,50.568,5.173,0.0158,5.582,182.758,1012.94,12.915,6.855,950.968,1.0573,26.112,1.012,11.188,1
175,E,HM-E441,35.212,54.682,2.362,0.018,3.926,192.937,1013.291,15.365,7.18,916.314,0.9713,27.459,1.542,12.941,1
175,F,HM-F087,33.306,41.276,2.142,0.0218,2.979,164.96,1013.642,16.458,7.025,899.892,0.9976,28.052,0.0,12.404,1
176,A,HM-A104,35.125,47.151,2.283,0.0186,3.248,186.7,1012.519,13.384,6.867,921.642,1.1004,21.334,1.25,12.949,1
176,B,HM-B210,35.754,42.861,2.79,0.0097,3.822,176.438,1012.687,12.042,6.917,918.728,1.0275,17.12,0.849,11.623,1
176,C,HM-C305,39.109,44.204,8.759,0.062,8.528,158.2,1012.643,11.753,6.33,1010.105,0.9802,24.833,1.264,11.415,1
176,D,HM-D118,35.689,46.425,5.083,0.0129,6.554,196.133,1013.2,13.038,7.277,946.514,1.0426,29.393,0.842,13.566,1
176,E,HM-E441,34.407,41.971,2.247,0.016,4.086,177.047,1012.468,13.088,7.311,940.622,0.9779,22.197,0.925,10.712,1
176,F,HM-F087,34.395,44.172,2.291,0.0162,3.322,148.827,1014.253,10.21,6.608,1022.898,1.0142,27.003,1.315,13.084,1
177,A,HM-A104,31.594,44.286,2.539,0.0214,2.859,193.985,1012.338,16.336,6.293,946.424,0.9783,31.783,0.832,12.981,1
177,B,HM-B210,35.207,48.143,2.826,0.0244,3.551,179.12,1014.039,11.643,6.621,901.847,0.9751,24.26,0.978,12.528,1
177,C,HM-C305,38.482,45.028,8.193,0.0628,8.678,164.734,1013.186,12.697,7.253,888.591,0.9465,12.61,0.782,10.405,1
177,D,HM-D118,37.64,42.55,5.213,0.0167,5.445,172.325,1012.304,14.752,7.481,899.947,1.0,30.359,0.815,11.855,1
177,E,HM-E441,36.901,47.312,2.505,0.0142,3.934,174.845,1014.301,12.738,7.448,955.921,0.984,25.358,1.574,12.025,1
177,F,HM-F087,36.262,43.363,2.249,0.0192,4.013,185.628,1013.347,11.608,6.244,918.559,1.0494,35.257,1.142,12.185,1
178,A,HM-A104,32.422,46.987,2.462,0.0136,3.781,170.134,1012.835,16.225,7.743,962.569,1.0013,30.606,1.488,12.338,1
178,B,HM-B210,34.555,44.87,2.499,0.0178,3.68,185.503,1013.291,17.571,6.895,915.314,0.9278,22.628,0.78,11.075,1
178,C,HM-C305,38.368,44.309,8.735,0.0648,8.285,176.178,1012.644,11.545,6.84,933.838,1.0038,25.558,0.155,12.795,1
178,D,HM-D118,33.637,40.272,5.649,0.0226,6.082,185.519,1012.986,13.73,7.211,1031.048,1.0249,22.512,0.782,10.674,1
178,E,HM-E441,33.447,43.642,2.961,0.0165,3.378,162.96,1011.028,14.338,6.704,992.421,0.9884,25.812,1.385,12.923,1
178,F,HM-F087,35.23,48.551,2.729,0.0086,3.305,162.192,1011.829,14.097,7.892,972.322,0.983,14.524,1.011,11.171,1
179,A,HM-A104,36.825,47.082,2.065,0.0181,3.158,161.8,1013.052,13.854,6.902,977.348,0.9801,28.749,0.956,11.573,1
179,B,HM-B210,34.796,49.771,2.385,0.0196,3.669,198.036,1012.912,15.558,7.441,944.047,0.9568,24.314,1.462,13.526,1
179,C,HM-C305,39.884,42.601,8.513,0.0716,8.982,185.802,1012.102,16.632,7.13,953.522,0.985,21.827,0.827,13.166,1
179,D,HM-D118,34.113,41.598,5.281,0.0233,6.416,207.581,1013.068,14.184,6.065,955.231,1.0385,28.575,0.611,11.917,1
179,E,HM-E441,36.634,45.58,2.148,0.0154,3.674,196.685,1012.06,16.008,6.917,934.602,0.976,28.62,1.06,12.72,1
179,F,HM-F087,35.016,42.663,2.659,0.0166,3.759,184.724,1013.136,13.897,7.141,939.978,1.0361,20.485,0.868,11.027,1
